Date,III.L,ADM.L,AAF.L,AAL.L,ANTO.L,AHT.L,ABF.L,AZN.L,AUTO.L,AV..L,BME.L,BA..L,BARC.L,BDEV.L,BEZ.L,BKG.L,BP..L,BATS.L,BT.A.L,BNZL.L,BRBY.L,CNA.L,CCH.L,CPG.L,CTEC.L,CRDA.L,DCC.L,DGE.L,DPLM.L,ENT.L,EZJ.L,EXPN.L,FCIT.L,FLTR.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HLN.L,HLMA.L,HIK.L,HWDN.L,HSBA.L,IHG.L,IMI.L,IMB.L,INF.L,ICG.L,IAG.L,ITRK.L,JD..L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNG.L,MKS.L,MRO.L,MNDI.L,NG..L,NWG.L,NXT.L,OCDO.L,PSON.L,PSH.L,PSN.L,PHNX.L,PRU.L,RKT.L,REL.L,RTO.L,RMV.L,RIO.L,RR..L,RS1.L,SGE.L,SBRY.L,SDR.L,SMT.L,SGRO.L,SVT.L,SHEL.L,SMDS.L,SMIN.L,SN..L,SKG.L,SPX.L,SSE.L,STAN.L,STJ.L,TW..L,TSCO.L,ULVR.L,UU..L,UTG.L,VOD.L,WEIR.L,WTB.L,WPP.L
2020-07-02,754.0715942382812,2060.741943359375,54.32416915893555,1586.0008544921875,816.4284057617188,2638.591796875,1946.918701171875,7814.49462890625,504.6006164550781,0.0,311.4896545410156,0.0,103.25627899169922,405.0894775390625,399.2469177246094,3909.610595703125,0.0,2287.820068359375,0.0,2034.40234375,1531.6741943359375,38.901981353759766,1802.64794921875,1094.78466796875,183.63890075683594,4943.85107421875,6130.65966796875,2497.686279296875,1742.4093017578125,754.2191772460938,678.6663818359375,2751.619873046875,654.3334350585938,10800.0,318.79998779296875,779.5180053710938,150.69859313964844,1359.5592041015625,0.0,2239.205322265625,2034.605712890625,506.4842834472656,309.0109558105469,3524.490966796875,845.2333374023438,1108.19677734375,457.1455383300781,1097.3792724609375,231.6999969482422,5048.32958984375,0.0,195.93589782714844,473.3360290527344,166.28321838378906,27.027225494384766,8039.94482421875,116.27145385742188,101.74957275390625,235.1229248046875,1257.703857421875,0.0,104.79918670654297,4575.67041015625,2051.0,518.8231811523438,1811.3914794921875,1721.4952392578125,462.38629150390625,1122.787841796875,6650.05712890625,1714.75537109375,492.611083984375,526.9683227539062,3680.945068359375,0.0,620.935791015625,609.63720703125,166.22332763671875,428.6896057128906,835.5957641601562,828.236083984375,2171.26220703125,1133.052001953125,251.3978271484375,1238.943359375,0.0,2097.11376953125,9420.98046875,1111.8636474609375,398.0683288574219,822.1088256835938,0.0,203.24752807617188,3859.236572265625,0.0,830.09326171875,94.60785675048828,1024.9041748046875,2238.06591796875,552.8229370117188
2020-07-03,742.4896240234375,2022.5638427734375,54.76226806640625,1554.1552734375,802.0380859375,2601.522216796875,1928.8389892578125,7691.73828125,502.1006774902344,0.0,309.1709899902344,0.0,101.34703826904297,393.45355224609375,395.6988525390625,3884.417236328125,0.0,2239.165771484375,0.0,2014.168701171875,1494.6507568359375,38.99803161621094,1792.65087890625,1101.9556884765625,182.6263427734375,4876.28271484375,6082.259765625,2450.766845703125,1735.8626708984375,752.2823486328125,693.9418334960938,2757.337890625,653.389404296875,10725.0,320.6000061035156,790.6063232421875,148.1834716796875,1339.9437255859375,0.0,2204.338623046875,1995.53076171875,494.1354675292969,304.5635986328125,3521.644775390625,852.5120239257812,1084.84326171875,447.6623840332031,1097.3792724609375,226.6999969482422,5031.619140625,0.0,191.42164611816406,475.80560302734375,163.15982055664062,26.327146530151367,8070.44921875,116.68759155273438,97.77521514892578,228.4832000732422,1258.9747314453125,0.0,102.15825653076172,4364.6259765625,2000.0,517.9208374023438,1803.8204345703125,1687.139892578125,454.6463317871094,1100.3958740234375,6577.61962890625,1693.681640625,488.6277160644531,524.1229248046875,3610.889892578125,0.0,616.7901000976562,610.0037841796875,163.6105499267578,425.1112060546875,841.508056640625,820.3327026367188,2146.76806640625,1121.6541748046875,246.90707397460938,1237.603515625,0.0,2106.989990234375,9339.306640625,1102.540771484375,391.5868835449219,809.9838256835938,0.0,202.97264099121094,3769.32373046875,0.0,825.130859375,94.72476196289062,1036.7501220703125,2274.271240234375,546.3356323242188
2020-07-06,769.2172241210938,2028.779052734375,54.93750762939453,1575.4984130859375,832.2055053710938,2625.284423828125,1927.8873291015625,7874.5068359375,509.6004638671875,0.0,313.953125,0.0,102.73078918457031,424.8303527832031,403.54193115234375,4034.643310546875,0.0,2291.112060546875,0.0,2061.99365234375,1488.7086181640625,38.47934341430664,1793.105224609375,1129.205810546875,182.3502197265625,5039.5751953125,6243.59326171875,2512.718994140625,1763.92041015625,764.0972290039062,710.209228515625,2784.02490234375,662.8313598632812,10730.0,330.0,813.5225219726562,152.9517364501953,1360.218505859375,0.0,2264.38671875,2020.9747314453125,499.76513671875,324.5369567871094,3633.593505859375,864.33984375,1108.19677734375,461.4471740722656,1137.8951416015625,228.0,5163.443359375,0.0,196.5435791015625,483.8729553222656,164.7215118408203,26.479888916015625,8097.1416015625,118.03999328613281,98.01427459716797,232.877197265625,1281.8497314453125,0.0,104.88304138183594,4411.92919921875,2031.0,516.6575927734375,1813.2841796875,1790.95263671875,468.836181640625,1154.3189697265625,6690.6923828125,1729.8734130859375,495.835693359375,541.5747680664062,3684.99462890625,0.0,628.7666625976562,623.9342041015625,162.32489013671875,432.8405456542969,884.8644409179688,829.4934692382812,2160.764892578125,1140.650634765625,244.19570922851562,1279.1397705078125,0.0,2166.2490234375,9572.93359375,1107.8101806640625,411.66131591796875,841.0647583007812,0.0,200.59011840820312,3799.00390625,0.0,843.1763305664062,95.16316986083984,1059.0203857421875,2324.7685546875,554.05029296875
2020-07-07,749.6170043945312,2011.021484375,53.272735595703125,1559.9144287109375,846.0756225585938,2624.333984375,1856.51953125,7762.6630859375,507.1005859375,0.0,314.4603271484375,0.0,100.68142700195312,424.02789306640625,392.33758544921875,4008.5166015625,0.0,2242.45849609375,0.0,2050.037353515625,1471.7967529296875,38.066307067871094,1823.0963134765625,1089.0478515625,178.66822814941406,5043.32958984375,6218.498046875,2487.209228515625,1742.4093017578125,791.6008911132812,697.3143310546875,2738.27587890625,651.5008544921875,10745.0,316.3999938964844,817.9578857421875,152.4626922607422,1332.6912841796875,0.0,2257.607421875,2030.970947265625,496.4962158203125,313.815673828125,3625.055419921875,869.3438720703125,1074.26123046875,442.57867431640625,1126.6884765625,220.60000610351562,5100.31591796875,0.0,195.3282012939453,465.9273681640625,163.75474548339844,26.08530044555664,7900.765625,118.59479522705078,93.87057495117188,232.29129028320312,1245.4190673828125,0.0,102.1163558959961,4343.703125,2021.0,514.131103515625,1803.8204345703125,1801.4085693359375,460.379638671875,1139.238525390625,6570.55322265625,1702.84423828125,491.4729919433594,533.9869995117188,3701.192138671875,0.0,622.7783813476562,613.6696166992188,160.8733367919922,431.69537353515625,878.9521484375,821.7697143554688,2124.022705078125,1119.4091796875,238.1797637939453,1284.0526123046875,0.0,2075.714111328125,9520.6982421875,1078.625244140625,398.0683288574219,836.4539184570312,0.0,199.94866943359375,3720.440185546875,0.0,833.7024536132812,92.81038665771484,1048.595703125,2196.14404296875,547.7383422851562
2020-07-08,731.7987060546875,2005.6943359375,52.83463668823242,1587.186279296875,841.2211303710938,2532.135498046875,1899.8160400390625,7800.85302734375,497.4854431152344,0.0,316.05438232421875,0.0,100.19097900390625,418.8919982910156,388.9762878417969,3955.3310546875,0.0,2230.386474609375,0.0,2033.482421875,1453.9705810546875,38.11433410644531,1853.087646484375,1075.6617431640625,178.11595153808594,5026.43701171875,6094.8076171875,2503.6083984375,1730.250732421875,784.2407836914062,651.4879760742188,2743.04150390625,649.6124877929688,10705.0,302.79998779296875,839.5802612304688,150.96060180664062,1322.47119140625,0.0,2237.268798828125,1990.0789794921875,488.5058288574219,304.6827697753906,3615.568359375,852.0571899414062,1050.9075927734375,436.8105773925781,1116.343994140625,212.10000610351562,5070.609375,0.0,192.20294189453125,466.58587646484375,161.89559936523438,26.068328857421875,8009.43896484375,120.6754379272461,94.62760162353516,222.8199462890625,1230.1689453125,0.0,101.11029815673828,4250.9169921875,2041.0,510.7024230957031,1843.5687255859375,1817.092529296875,455.21966552734375,1143.3515625,6648.291015625,1685.4354248046875,499.2500305175781,522.22607421875,3735.20751953125,0.0,614.4869384765625,605.2381591796875,158.4264373779297,427.25823974609375,886.3424682617188,816.381103515625,2131.896240234375,1104.2120361328125,239.36599731445312,1265.740966796875,0.0,2049.376953125,9525.4482421875,1087.1376953125,392.12701416015625,822.7918701171875,0.0,197.01634216308594,3709.091796875,0.0,834.604736328125,91.53901672363281,1009.2676391601562,2155.174560546875,518.4578857421875
2020-07-09,726.8095703125,1988.8245849609375,52.39653778076172,1596.1640625,857.5184936523438,2453.244140625,1879.3570556640625,7710.8330078125,494.21630859375,0.0,312.5765075683594,0.0,98.05404663085938,427.07733154296875,380.0128479003906,4105.5576171875,0.0,2173.880615234375,0.0,1959.9053955078125,1440.7152099609375,36.50061798095703,1825.8228759765625,1050.802001953125,177.4716033935547,4994.52880859375,6032.0673828125,2461.244140625,1706.869140625,808.4515991210938,647.5203247070312,2658.21533203125,640.1703491210938,10595.0,307.79998779296875,855.2889404296875,151.53697204589844,1312.74609375,0.0,2218.86669921875,1946.460693359375,485.96343994140625,296.46307373046875,3529.234619140625,846.1431884765625,1025.3646240234375,423.12359619140625,1088.7586669921875,207.5,5011.19482421875,0.0,195.50184631347656,448.6403503417969,158.17727661132812,25.23248291015625,8032.318359375,118.87223815917969,94.50806427001953,221.94119262695312,1217.4605712890625,0.0,98.97235870361328,4275.4775390625,2000.0,495.5438232421875,1809.498779296875,1933.60107421875,453.786376953125,1126.443603515625,6683.625,1655.657470703125,494.6976013183594,515.9662475585938,3735.20751953125,0.0,594.6797485351562,601.5723266601562,155.44039916992188,416.66619873046875,886.8351440429688,819.075439453125,2065.410888671875,1063.1103515625,229.79136657714844,1251.4488525390625,0.0,2006.578857421875,9405.7861328125,1043.3602294921875,386.0056457519531,798.712646484375,0.0,193.90069580078125,3679.411865234375,0.0,816.5592651367188,89.61003112792969,975.1515502929688,2061.802490234375,504.6065368652344
2020-07-10,735.1841430664062,2029.666748046875,53.53559112548828,1630.380859375,855.6112670898438,2438.03564453125,1850.81005859375,7733.56591796875,493.8316650390625,0.0,314.0256652832031,0.0,103.13365936279297,436.2254943847656,393.6447448730469,4134.48291015625,0.0,2142.6123046875,0.0,2020.6064453125,1416.9468994140625,37.682090759277344,1845.81689453125,1066.100341796875,174.2498321533203,5063.97509765625,6118.111328125,2515.907958984375,1711.54541015625,835.955322265625,658.6297607421875,2648.683837890625,649.6124877929688,10595.0,310.79998779296875,868.5950927734375,153.16134643554688,1298.0758056640625,0.0,2207.244140625,1912.838134765625,489.9586486816406,300.036865234375,3580.465576171875,852.9669189453125,1021.7158203125,430.4559020996094,1122.3782958984375,211.6999969482422,4953.63818359375,0.0,195.15457153320312,453.90869140625,163.9034881591797,25.843460083007812,7961.775390625,120.36334991455078,95.6236801147461,230.9242706298828,1222.9676513671875,0.0,101.86483001708984,4290.9423828125,2002.0,504.2057800292969,1820.855224609375,1967.95654296875,457.7996520996094,1136.496826171875,6726.02783203125,1658.40625,496.025390625,523.1744995117188,3738.447509765625,0.0,600.6678466796875,602.8554077148438,160.7074432373047,419.38580322265625,897.6741943359375,841.1688842773438,2081.157470703125,1076.2354736328125,229.7066192626953,1277.7998046875,0.0,2027.97802734375,9534.9462890625,1070.9237060546875,390.8667297363281,817.1564331054688,0.0,196.8330078125,3660.207275390625,0.0,847.2365112304688,90.17996215820312,993.1572265625,2160.891357421875,513.3731689453125
2020-07-13,752.1115112304688,2029.666748046875,55.72608184814453,1666.9691162109375,867.3140869140625,2477.00634765625,1856.51953125,7790.85107421875,502.4851989746094,0.0,315.54718017578125,0.0,104.71009063720703,434.7810363769531,397.7530212402344,4133.55029296875,0.0,2158.990966796875,0.0,2041.7601318359375,1428.831298828125,38.16236114501953,1883.07861328125,1094.78466796875,176.7351837158203,5144.68408203125,6188.02294921875,2535.040283203125,1716.2218017578125,843.1217651367188,658.03466796875,2688.71435546875,666.6082153320312,10970.0,308.79998779296875,917.38427734375,155.79872131347656,1316.537109375,0.0,2218.86669921875,1926.4688720703125,492.8642883300781,302.41937255859375,3685.773193359375,875.2578735351562,1026.8240966796875,427.22967529296875,1151.6878662109375,213.60000610351562,5020.478515625,0.0,196.63038635253906,461.4820556640625,165.0933380126953,26.000444412231445,8051.38330078125,122.23588562011719,97.1177978515625,229.1667022705078,1243.30078125,0.0,102.74514770507812,4366.44482421875,2033.0,506.5519104003906,1845.4615478515625,1983.640380859375,462.2428894042969,1137.410888671875,6784.330078125,1661.15478515625,511.9588928222656,535.1253051757812,3855.0712890625,0.0,605.2742309570312,607.9876098632812,162.44932556152344,418.2406921386719,944.97216796875,845.6594848632812,2113.525390625,1104.55712890625,232.163818359375,1302.81103515625,0.0,2032.916015625,9577.6806640625,1076.1932373046875,399.958740234375,815.4486083984375,0.0,197.01634216308594,3738.771484375,0.0,844.9808349609375,91.12983703613281,1022.534912109375,2209.482666015625,520.2111206054688
2020-07-14,740.5296630859375,2071.396484375,55.72608184814453,1666.2916259765625,873.38232421875,2443.739013671875,1834.1573486328125,7773.57568359375,494.9855041503906,0.0,313.73577880859375,0.0,104.53492736816406,423.8674011230469,398.8734130859375,4104.62451171875,0.0,2160.85205078125,0.0,2046.3583984375,1423.80322265625,37.93183135986328,1851.269775390625,1053.1925048828125,176.27496337890625,5142.806640625,6247.1787109375,2528.20703125,1688.16357421875,840.6038818359375,644.7429809570312,2692.527099609375,656.2218627929688,11085.0,288.3999938964844,928.6575317382812,156.82925415039062,1321.9769287109375,0.0,2118.14111328125,1908.2947998046875,480.3338317871094,304.7621765136719,3580.465576171875,887.5405883789062,1052.732177734375,412.9560852050781,1118.068115234375,207.10000610351562,4933.2138671875,0.0,195.24139404296875,457.3660888671875,167.32435607910156,25.54645538330078,7923.64501953125,122.4786376953125,97.69552612304688,227.31149291992188,1241.1827392578125,0.0,101.65526580810547,4310.044921875,1988.5,499.15301513671875,1826.5338134765625,1899.2459716796875,469.26611328125,1135.1258544921875,6782.5634765625,1639.1650390625,514.04541015625,525.4508666992188,3907.308837890625,0.0,601.589111328125,608.5374755859375,164.31561279296875,424.6817932128906,879.9375,840.6300659179688,2085.53173828125,1130.8067626953125,231.31651306152344,1305.937255859375,0.0,2009.870849609375,9544.4423828125,1082.6787109375,400.67889404296875,813.740966796875,0.0,195.2752685546875,3758.848876953125,0.0,838.2138061523438,92.72270202636719,1029.168701171875,2139.93017578125,529.328369140625
2020-07-15,778.6608276367188,2085.6025390625,53.886070251464844,1654.434326171875,872.5155029296875,2516.927490234375,1890.776123046875,8180.03173828125,514.2157592773438,0.0,316.9238586425781,0.0,105.35818481445312,432.53411865234375,408.3970642089844,4163.40869140625,0.0,2137.02880859375,0.0,2064.752685546875,1343.8143310546875,39.209354400634766,1923.9755859375,1132.5521240234375,181.7978973388672,5202.86962890625,6438.98583984375,2592.43701171875,1718.0921630859375,884.5709838867188,686.0065307617188,2711.589111328125,664.7197265625,11510.0,293.0,962.8468017578125,159.5714569091797,1360.218505859375,0.0,2183.031494140625,2010.97900390625,487.77947998046875,306.6283874511719,3760.722412109375,900.7330322265625,1042.51513671875,424.198974609375,1151.6878662109375,229.3000030517578,5165.30029296875,0.0,195.93589782714844,452.2623596191406,169.10914611816406,25.7840576171875,7910.298828125,120.6060791015625,98.65176391601562,239.22389221191406,1254.314697265625,0.0,101.86483001708984,4552.01904296875,2120.0,498.25067138671875,1868.1749267578125,1951.525634765625,476.5760192871094,1158.888671875,6801.99853515625,1668.0267333984375,521.443115234375,551.2491455078125,3923.507080078125,0.0,614.0262451171875,631.44921875,161.91017150878906,426.6856689453125,894.7182006835938,843.1447143554688,2096.029296875,1143.58642578125,238.51869201660156,1356.4063720703125,0.0,2041.146484375,9800.8603515625,1105.378173828125,401.7591247558594,825.6951293945312,0.0,196.466552734375,3795.51171875,0.0,840.018310546875,93.1611099243164,1064.232421875,2298.0908203125,535.1143798828125
2020-07-16,772.4244384765625,2109.5751953125,54.499412536621094,1635.123779296875,877.2833251953125,2484.610595703125,1849.3826904296875,8041.8173828125,509.6004638671875,0.0,318.8077087402344,0.0,103.851806640625,432.8551025390625,406.3429870605469,4167.14013671875,0.0,2081.93701171875,0.0,2071.190673828125,1312.27587890625,39.286197662353516,1912.160888671875,1100.04345703125,179.1284942626953,5200.99267578125,6331.43017578125,2563.283447265625,1705.9337158203125,852.0314331054688,679.6583251953125,2683.948974609375,662.7288208007812,11500.0,289.79998779296875,964.695068359375,158.76800537109375,1343.4052734375,0.0,2190.779296875,1995.53076171875,488.68743896484375,306.2313537597656,3723.72216796875,895.2741088867188,1032.6627197265625,425.2744140625,1176.6871337890625,224.10000610351562,5065.0390625,0.0,198.62709045410156,448.6403503417969,169.40660095214844,25.907102584838867,7902.6728515625,121.6117172241211,97.59591674804688,229.94786071777344,1256.43310546875,0.0,102.24210357666016,4615.6962890625,2125.0,494.4609680175781,1881.4244384765625,1961.981689453125,477.7226257324219,1150.663330078125,6810.8310546875,1648.3275146484375,523.9089965820312,545.36865234375,3906.094482421875,0.0,612.1837158203125,617.3355712890625,162.15899658203125,422.821044921875,878.9521484375,825.9010009765625,2087.28125,1142.0318603515625,237.92555236816406,1327.8221435546875,0.0,2067.48388671875,9853.09375,1132.5364990234375,403.10943603515625,830.1351928710938,0.0,197.84104919433594,3763.214111328125,0.0,834.604736328125,93.13188934326172,1047.1744384765625,2233.30224609375,547.21240234375
2020-07-17,768.6825561523438,2098.03271484375,53.79845428466797,1659.3466796875,897.2216186523438,2521.679931640625,1823.6903076171875,8353.705078125,515.3695068359375,0.0,317.4309997558594,0.0,101.94258117675781,434.6205139160156,405.78277587890625,4128.88427734375,0.0,2073.375732421875,0.0,2080.3876953125,1337.415283203125,39.65119934082031,1901.2550048828125,1085.2232666015625,184.65147399902344,5259.1767578125,6352.94189453125,2565.56103515625,1713.415771484375,852.22509765625,657.6378784179688,2695.38623046875,664.625,11605.0,295.20001220703125,1008.5867309570312,160.53208923339844,1368.29541015625,0.0,2186.9052734375,2051.871337890625,478.336181640625,301.4266662597656,3679.132080078125,897.09375,1036.311767578125,426.2520446777344,1206.8583984375,218.89999389648438,5100.31591796875,0.0,197.3249053955078,452.7562561035156,169.10914611816406,25.93680191040039,8007.53271484375,123.4495620727539,98.45254516601562,228.0926513671875,1283.5440673828125,0.0,101.11029815673828,4575.67041015625,2140.0,500.4161376953125,1888.9957275390625,1963.475341796875,477.2926940917969,1144.722412109375,6849.7001953125,1659.322509765625,525.805908203125,544.6099243164062,4001.661376953125,0.0,609.419921875,623.2009887695312,161.12217712402344,423.53668212890625,889.7913208007812,827.3380126953125,2122.273193359375,1125.2806396484375,238.85760498046875,1331.8416748046875,0.0,2067.48388671875,9948.0615234375,1164.1531982421875,398.7884826660156,827.0612182617188,0.0,196.6497802734375,3819.954833984375,0.0,855.3570556640625,94.84166717529297,1052.8604736328125,2204.718994140625,533.1857299804688
2020-07-20,770.642578125,2107.79931640625,54.76226806640625,1662.903564453125,908.0576171875,2534.987060546875,1836.0606689453125,8474.6416015625,516.3309936523438,0.0,322.4305114746094,0.0,101.7849349975586,439.27490234375,395.6988525390625,4187.66845703125,0.0,2014.1898193359375,0.0,2099.701904296875,1303.13427734375,39.31501388549805,1874.8992919921875,1065.622314453125,185.38783264160156,5291.0849609375,6275.859375,2544.6064453125,1748.9561767578125,844.4776000976562,634.228759765625,2715.4013671875,661.780517578125,11485.0,284.0,1013.6688842773438,160.11288452148438,1358.5701904296875,0.0,2198.52783203125,2032.788330078125,488.8690490722656,297.25726318359375,3594.696533203125,904.8273315429688,1027.9189453125,415.49798583984375,1212.8927001953125,211.0,5102.1728515625,0.0,197.7589874267578,452.09765625,167.6961669921875,25.805273056030273,8085.70166015625,123.96973419189453,98.23341369628906,227.99497985839844,1284.8148193359375,0.0,100.14611053466797,4586.5869140625,2099.0,499.15301513671875,1862.4967041015625,1952.2723388671875,477.5793151855469,1113.1910400390625,6922.13671875,1636.416259765625,525.805908203125,556.1812133789062,4016.6435546875,0.0,619.5538940429688,632.549072265625,158.21905517578125,423.2504577636719,901.6157836914062,836.1395263671875,2131.896240234375,1099.0311279296875,236.06146240234375,1327.37548828125,0.0,2024.6856689453125,10109.5107421875,1149.155517578125,398.1583557128906,827.4027709960938,0.0,196.1916046142578,3787.656494140625,0.0,842.7251586914062,94.46172332763672,1093.610107421875,2172.32470703125,523.0164794921875
2020-07-21,775.0972290039062,2075.8359375,55.550846099853516,1650.876953125,898.955322265625,2518.828369140625,1828.4481201171875,8227.3134765625,519.6002197265625,0.0,318.9526672363281,0.0,102.15275573730469,429.4847106933594,400.18060302734375,4139.1484375,0.0,2020.89013671875,0.0,2078.548095703125,1305.8768310546875,39.84331130981445,1894.8931884765625,1103.3900146484375,184.83554077148438,5247.9150390625,6232.837890625,2567.83837890625,1707.80419921875,745.697021484375,615.9775390625,2672.51123046875,663.6768188476562,11520.0,286.79998779296875,987.7959594726562,159.76358032226562,1338.29541015625,0.0,2199.49609375,2011.887939453125,490.86663818359375,302.53851318359375,3690.51708984375,903.91748046875,1014.0529174804688,425.76324462890625,1200.82421875,217.1999969482422,5109.599609375,0.0,195.41505432128906,460.16497802734375,168.06800842285156,25.885883331298828,8081.88818359375,122.92943572998047,97.63575744628906,235.2205047607422,1274.2247314453125,0.0,101.7391128540039,4573.85107421875,2109.0,509.07830810546875,1845.4615478515625,1887.2965087890625,477.5793151855469,1121.8734130859375,6881.501953125,1632.751220703125,522.201904296875,557.8883666992188,3923.911376953125,0.0,623.6995849609375,649.595458984375,157.09930419921875,425.8268737792969,904.0791625976562,837.576416015625,2121.39892578125,1131.1522216796875,239.62017822265625,1320.2293701171875,0.0,2023.039794921875,10076.2724609375,1148.3448486328125,406.2601318359375,839.8693237304688,0.0,198.665771484375,3798.130859375,0.0,857.1615600585938,95.2362289428711,1121.0924072265625,2253.310302734375,538.4457397460938
2020-07-22,775.9881591796875,2107.79931640625,54.499412536621094,1642.7462158203125,895.9213256835938,2535.937744140625,1781.82080078125,8002.71875,526.9076538085938,0.0,325.6910705566406,0.0,102.83588409423828,431.4106140136719,402.4214782714844,4169.0068359375,0.0,2000.7886962890625,0.0,2099.701904296875,1252.3985595703125,40.217918395996094,1867.628662109375,1095.74072265625,187.41293334960938,5270.439453125,6390.58642578125,2532.7626953125,1725.574462890625,743.760009765625,613.3986206054688,2672.51123046875,658.9362182617188,11555.0,282.0,1082.509765625,156.16552734375,1322.63623046875,0.0,2193.68505859375,1986.4439697265625,505.21307373046875,294.2394714355469,3649.721923828125,899.3683471679688,1001.6463012695312,419.3107604980469,1229.271484375,214.8000030517578,5126.31005859375,0.0,223.97634887695312,459.835693359375,169.03475952148438,25.728899002075195,8089.515625,120.5020751953125,96.10179901123047,201.72923278808594,1266.5997314453125,0.0,101.36174774169922,4619.33447265625,2129.0,508.8977966308594,1837.8902587890625,1926.879638671875,477.2926940917969,1120.0457763671875,6909.77001953125,1616.7169189453125,520.6843872070312,558.4574584960938,3903.66455078125,0.0,624.620849609375,647.9458618164062,157.18226623535156,430.1209716796875,898.65966796875,845.8390502929688,2133.64599609375,1090.396240234375,240.46749877929688,1305.937255859375,0.0,2079.006591796875,10142.7509765625,1157.2623291015625,400.49884033203125,845.5049438476562,0.0,196.55810546875,3779.799560546875,0.0,856.7105102539062,94.97319030761719,1113.5111083984375,2159.9384765625,533.1857299804688
2020-07-23,772.4244384765625,2106.0234375,56.07656478881836,1662.2261962890625,913.6924438476562,2507.422119140625,1782.2967529296875,7957.25244140625,519.7924194335938,0.0,326.9228515625,0.0,101.9951171875,426.91680908203125,426.1372375488281,4202.59814453125,0.0,2021.2620849609375,0.0,2077.628662109375,1229.5445556640625,38.77710723876953,1865.81103515625,1073.74951171875,189.25396728515625,5351.1474609375,6456.91162109375,2599.2705078125,1721.8333740234375,722.4544677734375,609.8276977539062,2723.979736328125,660.83251953125,11525.0,286.0,1098.680419921875,160.30502319335938,1325.1087646484375,0.0,2214.99267578125,2002.80078125,495.4065856933594,291.5392761230469,3591.85009765625,915.2903442382812,1014.7826538085938,397.216064453125,1254.2706298828125,208.60000610351562,5131.87939453125,0.0,220.67747497558594,450.45135498046875,166.72940063476562,25.59737205505371,7954.14892578125,120.12061309814453,96.69944763183594,212.66522216796875,1253.0439453125,0.0,98.00826263427734,4697.5673828125,2179.0,496.2656555175781,1851.1397705078125,1889.536865234375,482.16595458984375,1099.4820556640625,7031.67529296875,1557.6190185546875,527.1336669921875,556.750244140625,3900.425048828125,0.0,623.6995849609375,690.6534423828125,157.5970001220703,426.3994140625,900.1376342773438,846.0186767578125,2109.1513671875,1080.725341796875,233.60427856445312,1318.4429931640625,0.0,2051.023193359375,10204.4814453125,1128.573486328125,392.75714111328125,822.4503784179688,0.0,197.93263244628906,4077.469482421875,0.0,853.552490234375,94.11100006103516,1143.36279296875,2158.032958984375,548.7903442382812
2020-07-24,775.0972290039062,2082.939208984375,52.04606246948242,1657.14453125,892.0203247070312,2453.244140625,1744.7095947265625,7867.23193359375,507.1005859375,0.0,320.1119384765625,0.0,99.49034881591797,416.3241271972656,418.667724609375,4154.0771484375,0.0,2004.1387939453125,0.0,2053.716064453125,1196.177734375,45.27998352050781,1871.263916015625,1070.881103515625,185.75604248046875,5373.669921875,6281.23779296875,2547.339599609375,1691.90478515625,718.1932983398438,584.236328125,2645.82470703125,650.4033813476562,11465.0,273.3999938964844,1100.990478515625,159.64132690429688,1302.3612060546875,0.0,2159.787109375,1955.5474853515625,499.40191650390625,289.75238037109375,3574.773193359375,977.1588745117188,1018.4315795898438,391.9367980957031,1245.6502685546875,198.60000610351562,5027.90576171875,0.0,215.5555419921875,447.4878234863281,161.15194702148438,25.198535919189453,7977.02783203125,112.97715759277344,94.98619079589844,203.77967834472656,1221.6968994140625,0.0,96.41527557373047,4681.19287109375,2083.0,491.39312744140625,1843.5687255859375,1839.4979248046875,473.5660400390625,1051.0426025390625,6812.59814453125,1531.0479736328125,516.1319580078125,542.5232543945312,3844.94775390625,0.0,614.0262451171875,685.7044067382812,158.46791076660156,423.6798400878906,872.5473022460938,830.7507934570312,2118.7744140625,1072.9542236328125,233.8584747314453,1282.7127685546875,0.0,2029.6236572265625,9976.5537109375,1120.557373046875,383.7550964355469,813.570068359375,0.0,202.23956298828125,4083.580078125,0.0,838.6648559570312,89.25930786132812,1150.47021484375,2181.852294921875,541.2510375976562
